0.78865249856897,0.78865249856897,0.78865249856897,0.78865249856897,0.78865249856897,0.78865249856897,0,0,0,0,0,0
0.815310651179953,0.815310651179953,0.815310651179953,0.815310651179953,0.815310651179953,0.815310651179953,0,0,0,0,0,0
0.806757977566931,0.806757977566931,0.806757977566931,0.806757977566931,0.806757977566931,0.806757977566931,0,0,0,0,0,0
0.843591513328806,0.843591513328806,0.843591513328806,0.843591513328806,0.843591513328806,0.843591513328806,0,0,0,0,0,0
0.814728484878186,0.814728484878186,0.814728484878186,0.814728484878186,0.814728484878186,0.814728484878186,0,0,0,0,0,0
0.822665968765729,0.822665968765729,0.822665968765729,0.822665968765729,0.822665968765729,0.822665968765729,0,0,0,0,0,0
0.785112359149631,0.785112359149631,0.785112359149631,0.785112359149631,0.785112359149631,0.785112359149631,0,0,0,0,0,0
0.837468762733121,0.837468762733121,0.837468762733121,0.837468762733121,0.837468762733121,0.837468762733121,0,0,0,0,0,0
0.774018108899097,0.774018108899097,0.774018108899097,0.774018108899097,0.774018108899097,0.774018108899097,0,0,0,0,0,0
0.794875755356445,0.794875755356445,0.794875755356445,0.794875755356445,0.794875755356445,0.794875755356445,0,0,0,0,0,0
0.813641736966031,0.813641736966031,0.813641736966031,0.813641736966031,0.813641736966031,0.813641736966031,0,0,0,0,0,0
0.813898500160102,0.813898500160102,0.813898500160102,0.813898500160102,0.813898500160102,0.813898500160102,0,0,0,0,0,0
0.801633337645416,0.801633337645416,0.801633337645416,0.801633337645416,0.801633337645416,0.801633337645416,0,0,0,0,0,0
0.838380292244758,0.838380292244758,0.838380292244758,0.838380292244758,0.838380292244758,0.838380292244758,0,0,0,0,0,0
0.814984887602085,0.814984887602085,0.814984887602085,0.814984887602085,0.814984887602085,0.814984887602085,0,0,0,0,0,0
0.808800514538852,0.808800514538852,0.808800514538852,0.808800514538852,0.808800514538852,0.808800514538852,0,0,0,0,0,0
0.793619218855492,0.793619218855492,0.793619218855492,0.793619218855492,0.793619218855492,0.793619218855492,0,0,0,0,0,0
0.829981484688672,0.829981484688672,0.829981484688672,0.829981484688672,0.829981484688672,0.829981484688672,0,0,0,0,0,0
0.769883677084273,0.769883677084273,0.769883677084273,0.769883677084273,0.769883677084273,0.769883677084273,0,0,0,0,0,0
0.887227769930339,0.887227769930339,0.887227769930339,0.887227769930339,0.887227769930339,0.887227769930339,0,0,0,0,0,0
0.791472282034108,0.791472282034108,0.791472282034108,0.791472282034108,0.791472282034108,0.791472282034108,0,0,0,0,0,0
0.839248777522049,0.839248777522049,0.839248777522049,0.839248777522049,0.839248777522049,0.839248777522049,0,0,0,0,0,0
0.820462748590066,0.820462748590066,0.820462748590066,0.820462748590066,0.820462748590066,0.820462748590066,0,0,0,0,0,0
0.839582824102957,0.839582824102957,0.839582824102957,0.839582824102957,0.839582824102957,0.839582824102957,0,0,0,0,0,0
0.774522441915775,0.774522441915775,0.774522441915775,0.774522441915775,0.774522441915775,0.774522441915775,0,0,0,0,0,0
0.791456497996456,0.791456497996456,0.791456497996456,0.791456497996456,0.791456497996456,0.791456497996456,0,0,0,0,0,0
0.778853543799049,0.778853543799049,0.778853543799049,0.778853543799049,0.778853543799049,0.778853543799049,0,0,0,0,0,0
0.819247824698765,0.819247824698765,0.819247824698765,0.819247824698765,0.819247824698765,0.819247824698765,0,0,0,0,0,0
0.75822358716262,0.75822358716262,0.75822358716262,0.75822358716262,0.75822358716262,0.75822358716262,0,0,0,0,0,0
0.819880490536123,0.819880490536123,0.819880490536123,0.819880490536123,0.819880490536123,0.819880490536123,0,0,0,0,0,0
0.806253194105867,0.806253194105867,0.806253194105867,0.806253194105867,0.806253194105867,0.806253194105867,0,0,0,0,0,0
0.871701733864413,0.871701733864413,0.871701733864413,0.871701733864413,0.871701733864413,0.871701733864413,0,0,0,0,0,0
0.804306287926143,0.804306287926143,0.804306287926143,0.804306287926143,0.804306287926143,0.804306287926143,0,0,0,0,0,0
0.80541995157169,0.80541995157169,0.80541995157169,0.80541995157169,0.80541995157169,0.80541995157169,0,0,0,0,0,0
0.780230342761703,0.780230342761703,0.780230342761703,0.780230342761703,0.780230342761703,0.780230342761703,0,0,0,0,0,0
0.800781736554691,0.800781736554691,0.800781736554691,0.800781736554691,0.800781736554691,0.800781736554691,0,0,0,0,0,0
0.817353594703048,0.817353594703048,0.817353594703048,0.817353594703048,0.817353594703048,0.817353594703048,0,0,0,0,0,0
0.826452321184563,0.826452321184563,0.826452321184563,0.826452321184563,0.826452321184563,0.826452321184563,0,0,0,0,0,0
0.849740733753533,0.849740733753533,0.849740733753533,0.849740733753533,0.849740733753533,0.849740733753533,0,0,0,0,0,0
0.846488437458455,0.846488437458455,0.846488437458455,0.846488437458455,0.846488437458455,0.846488437458455,0,0,0,0,0,0
0.805817171160488,0.805817171160488,0.805817171160488,0.805817171160488,0.805817171160488,0.805817171160488,0,0,0,0,0,0
0.860824916437743,0.860824916437743,0.860824916437743,0.860824916437743,0.860824916437743,0.860824916437743,0,0,0,0,0,0
0.726867196440602,0.726867196440602,0.726867196440602,0.726867196440602,0.726867196440602,0.726867196440602,0,0,0,0,0,0
0.834132486797853,0.834132486797853,0.834132486797853,0.834132486797853,0.834132486797853,0.834132486797853,0,0,0,0,0,0
